,date,MG,FL,OD,VS,SJ,PEAK
0,2018-01-01 00:00:00,19834.549,21975.273,28171.81,21161.62,23587.986,49015.617
1,2018-01-01 01:00:00,19834.549,21975.994,28171.81,21162.26,23587.986,49015.617
2,2018-01-01 02:00:00,19835.86,21976.678,28171.81,21163.725,23587.986,49017.094
3,2018-01-01 03:00:00,19836.918,21976.678,28171.81,21164.977,23587.986,49017.87
4,2018-01-01 04:00:00,19837.285,21976.678,28171.81,21166.031,23587.986,49019.656
5,2018-01-01 05:00:00,19838.633,21976.678,28171.81,21167.152,23587.986,49019.656
6,2018-01-01 06:00:00,19838.938,21977.363,28171.81,21167.79,23588.414,49019.87
7,2018-01-01 07:00:00,19840.13,21977.443,28171.81,21170.486,23588.414,49022.562
8,2018-01-01 08:00:00,19842.242,21979.125,28171.81,21173.53,23588.414,49025.367
9,2018-01-01 09:00:00,19844.307,21979.2,28171.81,21175.889,23588.414,49028.1
10,2018-01-01 10:00:00,19845.664,21979.2,28171.81,21176.863,23588.414,49028.1
11,2018-01-01 11:00:00,19845.664,21979.2,28171.81,21176.863,23588.414,49028.1
12,2018-01-01 12:00:00,19845.664,21979.2,28171.81,21176.863,23588.414,49028.1
13,2018-01-01 13:00:00,19845.664,21979.2,28172.068,21176.863,23588.414,49028.1
14,2018-01-01 14:00:00,19845.664,21979.2,28172.068,21176.863,23588.414,49028.1
15,2018-01-01 15:00:00,19845.664,21979.2,28172.068,21176.863,23588.414,49028.1
16,2018-01-01 16:00:00,19845.664,21979.2,28172.309,21176.863,23588.414,49028.1
17,2018-01-01 17:00:00,19845.664,21979.2,28173.299,21176.863,23588.414,49028.1
18,2018-01-01 18:00:00,19845.664,21979.2,28173.299,21176.863,23588.414,49028.1
19,2018-01-01 19:00:00,19845.664,21979.2,28173.299,21176.863,23588.414,49028.1
20,2018-01-01 20:00:00,19845.664,21979.2,28173.299,21176.863,23588.414,49028.1
21,2018-01-01 21:00:00,19845.664,21979.2,28173.299,21176.863,23588.414,49028.1
22,2018-01-01 22:00:00,19845.664,21979.2,28173.299,21176.863,23588.414,49028.1
23,2018-01-01 23:00:00,19845.664,21979.2,28173.299,21176.863,23588.414,49028.1
